,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
67,aspnetcoreWebScrap,1291,use gener list tag helper way toi would like take gener list sourc run contain method append html content true,,unknown,unknown,2016-09-02
6348,aspnetcoreWebScrap,1289,feed need microsoft dotnet corehost feed dotnet core microsoft dotnet corehost feed aspnetcidev caus build fail,<bm>log|accessvoidpredefinedtype|methoddeclaration|parameterlist|parameter|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameter|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterusernamevoidpredefinedtype|methoddeclaration|parameterlist|parameterstatusvoidpredefinedtype|methoddeclarationmethod_namestringpredefinedtype|parameterusernamestringpredefinedtype|parameter|parameterlist|parameterusernamestringpredefinedtype|parameter|parameterlist|parameterstatusstringpredefinedtype|parameterstatusstringpredefinedtype|parameter|parameterlist|methoddeclaration|block|trystatement|catchclause|catchdeclarationexstringpredefinedtype|parameter|parameterlist|methoddeclaration|block|trystatement|catchclause|catchdeclarationexstringpredefinedtype|parameter|parameterlist|methoddeclarationmethod_namestringpredefinedtype|parameter|parameterlist|methoddeclarationmethod_nameusernameparameter|parameterlist|parameterstatususernameidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername1statususernameidentifiername1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|identifiernamelog|modelusernameidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0dateusernameidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername0date|timeusernameidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername1utc|nowusernameidentifiername1|simpleassignmentexpression|identifiername0usernameusernameidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0activityusernameidentifiername1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogusernameparameter|parameterlist|methoddeclaration|block|trystatement|catchclause|catchdeclaration|identifiernameexceptionusernameparameter|parameterlist|methoddeclaration|block|trystatement|catchclause|catchdeclarationexusernameparameter|parameterlist|methoddeclarationmethod_namestatusidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1teststatusidentifiername1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|identifiernamelog|modelstatusidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0usernamestatusidentifiername1|simpleassignmentexpression|identifiername0activitystatusidentifiername1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0public|ipstatusidentifiername1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogstatusparameter|parameterlist|methoddeclaration|block|trystatement|catchclause|catchdeclaration|identifiernameexceptionstatusparameter|parameterlist|methoddeclaration|block|trystatement|catchclause|catchdeclarationexstatusparameter|parameterlist|methoddeclarationmethod_namesession|handleridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|argumentlist|argument0|identifiernamehttp|context|accessorsession|handleridentifiername|objectcreationexpression|argumentlist|argument0|identifiernamehttp|context|accessorsession|handleridentifiername|variabledeclaration|variabledeclaratortestsession|handleridentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratortestsession|handleridentifiername|variabledeclaration|localdeclarationstatement|block|usingstatement|variabledeclaration|identifiernamevarsession|handleridentifiername|variabledeclaration|localdeclarationstatement|block|usingstatement|variabledeclaration|variabledeclaratordbsession|handleridentifiername|variabledeclaration|localdeclarationstatement|block|trystatement|catchclause|catchdeclaration|identifiernameexceptionsession|handleridentifiername|variabledeclaration|localdeclarationstatement|block|trystatement|catchclause|catchdeclarationexsession|handleridentifiername|variabledeclaration|localdeclarationstatement|block|trystatement|block|methoddeclarationmethod_namehttp|context|accessoridentifiername|argument0|argumentlist|objectcreationexpression|equalsvalueclause|variabledeclaratortesttestvariabledeclarator|variabledeclaration|localdeclarationstatement|block|usingstatement|variabledeclaration|identifiernamevartestvariabledeclarator|variabledeclaration|localdeclarationstatement|block|usingstatement|variabledeclaration|variabledeclaratordbteststringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|identifiernamelog|modelteststringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0activityteststringliteralexpression1|simpleassignmentexpression|identifiername0public|ipteststringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0private|ipteststringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|identifiername0get|sessionteststringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|argumentlist1|argument0|stringliteralexpressionlocalipteststringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogtestvariabledeclarator|variabledeclaration|localdeclarationstatement|block|trystatement|catchclause|catchdeclaration|identifiernameexceptiontestvariabledeclarator|variabledeclaration|localdeclarationstatement|block|trystatement|catchclause|catchdeclarationextestvariabledeclarator|variabledeclaration|localdeclarationstatement|block|trystatement|block|methoddeclarationmethod_namevaridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernamedb|contextvaridentifiername|variabledeclaration|variabledeclaratordbvaridentifiername|variabledeclaration|usingstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0dbvaridentifiername|variabledeclaration|usingstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratorlogvaridentifiername|variabledeclaration|usingstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1addvaridentifiername|variabledeclaration|usingstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1save|changesvaridentifiername|variabledeclaration|usingstatement|block|trystatement|catchclause|catchdeclaration|identifiernameexceptionvaridentifiername|variabledeclaration|usingstatement|block|trystatement|catchclause|catchdeclarationexvaridentifiername|variabledeclaration|usingstatement|block|trystatement|block|methoddeclarationmethod_namedb|contextidentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratordbdbvariabledeclarator|variabledeclaration|usingstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratorlogdbidentifiername0|simplememberaccessexpression|identifiername1auditsdbvariabledeclarator|variabledeclaration|usingstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1adddbidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1adddbidentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernameauditdbvariabledeclarator|variabledeclaration|usingstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1save|changesdbidentifiername0|simplememberaccessexpression|identifiername1save|changesdbvariabledeclarator|variabledeclaration|usingstatement|block|trystatement|catchclause|catchdeclaration|identifiernameexceptiondbvariabledeclarator|variabledeclaration|usingstatement|block|trystatement|catchclause|catchdeclarationexdbvariabledeclarator|variabledeclaration|usingstatement|block|trystatement|block|methoddeclarationmethod_namelog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0idlog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|simplememberaccessexpression0|identifiername0guidlog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|simplememberaccessexpression0|identifiername1new|guidlog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0datelog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername0date|timelog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername1utc|nowlog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0usernamelog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0activitylog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0public|iplog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0private|iplog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|identifiername0get|sessionlog|modelidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|argumentlist1|argument0|stringliteralexpressionlocaliplog|modelidentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratorlogididentifiername0|simpleassignmentexpression|invocationexpression1|simplememberaccessexpression0|identifiername0guidididentifiername0|simpleassignmentexpression|invocationexpression1|simplememberaccessexpression0|identifiername1new|guidididentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0dateididentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername0date|timeididentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername1utc|nowididentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogguididentifiername0|simplememberaccessexpression|identifiername1new|guidguididentifiername0|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0dateguididentifiername0|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername0date|timeguididentifiername0|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername1utc|nowguididentifiername0|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlognew|guididentifiername1|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0datenew|guididentifiername1|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername0date|timenew|guididentifiername1|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername1utc|nownew|guididentifiername1|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogdateidentifiername0|simpleassignmentexpression|simplememberaccessexpression1|identifiername0date|timedateidentifiername0|simpleassignmentexpression|simplememberaccessexpression1|identifiername1utc|nowdateidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0usernamedateidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogdate|timeidentifiername0|simplememberaccessexpression|identifiername1utc|nowdate|timeidentifiername0|simplememberaccessexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0usernamedate|timeidentifiername0|simplememberaccessexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogutc|nowidentifiername1|simplememberaccessexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0usernameutc|nowidentifiername1|simplememberaccessexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogusernameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0activityusernameidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogactivityidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0public|ipactivityidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogpublic|ipidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0private|ippublic|ipidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|identifiername0get|sessionpublic|ipidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|invocationexpression1|argumentlist1|argument0|stringliteralexpressionlocalippublic|ipidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogprivate|ipidentifiername0|simpleassignmentexpression|invocationexpression1|identifiername0get|sessionprivate|ipidentifiername0|simpleassignmentexpression|invocationexpression1|argumentlist1|argument0|stringliteralexpressionlocalipprivate|ipidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorlogget|sessionidentifiername0|invocationexpression|argumentlist1|argument0|stringliteralexpressionlocalipget|sessionidentifiername0|invocationexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorloglogvariabledeclarator|variabledeclaration|localdeclarationstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1addauditsidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1addauditsidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernameauditaddidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernameauditexceptionidentifiername|catchdeclarationexexceptionidentifiername|catchdeclaration|catchclause|trystatement|block|methoddeclarationmethod_nameexcatchdeclaration|catchclause|trystatement|block|methoddeclarationmethod_namestringpredefinedtype|parameter|parameterlist|parameter|predefinedtypestringstringpredefinedtype|parameter|parameterlist|parameter|predefinedtypestringsession|handleridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|identifiernamesession|handlersession|handleridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernamesession|handlerdbidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|usingstatement|variabledeclaration|variabledeclaratordbdbvariabledeclarator|variabledeclaration|usingstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0dbneed|to|learn|how|tocommentneed|to|learn|how|toget|client|ipcommentget|client|ip<em>,unknown,unknown,2016-09-02
6353,aspnetcoreWebScrap,1290,stream servic write pi stream data client,,unknown,unknown,2016-09-02
76,aspnetcoreWebScrap,1292,dnu restor use cach pre releas packag version restor build server powershel script like dnu restor cach local nuget server directorynam lastexitcod ne exit unfortun depend local pre releas packag nuget server intern host issu depend mypackag previous build mypackag beta mypackag beta nuget server longer releas beta one gone delet project lock json file run dnu clear addit matter keep get depend mypackag beta dev machin understand semver treat pre releas text sort therefor beta newer beta nuget server longer hasbeta lock file delet get version get rid,,unknown,unknown,2016-09-02
4574,aspnetcoreWebScrap,1345,distribut design aspnetcor hiin compani work start new project excit use latest greatest aspnetcor howev dilemma would appreci feedback initi approach go mvc web server wcf applic server although proven well work architectur sinc want use aspnetcor mvc quickli discov use wcf applic server would challeng sinc wcf implement support aspnetcor examin option limit three scenario write interfac proxi wcf aspnetcor refer normal aspnetcor project nuget packag wcf project limit everi time chang interfac proxi would manual updat refer use svcutil exe gener map would mean duplic code manual job everi time servic signatur chang use someth els commun protocol web app server need valuabl help long stori short suggest way kind architectur thank advanc comment,,unknown,unknown,2016-09-03
4573,aspnetcoreWebScrap,1344,asp nginx stuck nginx simpl config asp host kestrelnginx wait asp foreversolutionnginx config addproxi proxi set header connect,,unknown,unknown,2016-09-03
6424,aspnetcoreWebScrap,1430,project json document outdat dear allth documentationi longer correct appear top search result creat confus beginn btw look way exclud entir directori compil avail,,unknown,unknown,2016-09-05
6428,aspnetcoreWebScrap,1431,web profil read environ variabl launchset json seem someth differ web profil load project json command mayb environ variabl work correctli add environ variabl via project properti get ad launchset json work expect close visual studio reopen project read back show properti ui appli run project imag launchset jsoninterest point test ii express work expect renam web profil kestrel work expect howev still web still show hostingenvironmentmi think may merg project json command profil misbehav guess web web name clash workaround simpli renam web profil kestrel launchset json use,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringpredefinedtype|arraytype|parameterargsstringpredefinedtype|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratorhosting|configargsparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratorhostargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0hostargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1runargsparameter|parameterlist|methoddeclarationmethod_nameconfiguration|builderidentifiername|objectcreationexpression0|simplememberaccessexpression|identifiername1set|base|pathconfiguration|builderidentifiername|objectcreationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1add|json|fileconfiguration|builderidentifiername|objectcreationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1buildset|base|pathidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|invocationexpression|simplememberaccessexpression0|identifiername0directoryset|base|pathidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|invocationexpression|simplememberaccessexpression0|identifiername1get|current|directoryset|base|pathidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1add|json|fileset|base|pathidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionhostingjsonset|base|pathidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1builddirectoryidentifiername0|simplememberaccessexpression|identifiername1get|current|directorydirectoryidentifiername0|simplememberaccessexpression|identifiername1get|current|directorydirectoryidentifiername0|simplememberaccessexpression0|invocationexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1add|json|filedirectoryidentifiername0|simplememberaccessexpression0|invocationexpression|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1use|content|rootdirectoryidentifiername0|simplememberaccessexpression0|invocationexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|genericname1use|startupget|current|directoryidentifiername1|simplememberaccessexpression0|invocationexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1add|json|fileget|current|directoryidentifiername1|simplememberaccessexpression0|invocationexpression|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1use|content|rootget|current|directoryidentifiername1|simplememberaccessexpression0|invocationexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|genericname1use|startupadd|json|fileidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionhostingjsonadd|json|fileidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1buildadd|json|fileidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorhosting|confighostingjsonstringliteralexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1buildhostingjsonstringliteralexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorhosting|configbuildidentifiername1|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorhosting|configbuildidentifiername1|simplememberaccessexpression|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|identifiername1use|content|rootbuildidentifiername1|simplememberaccessexpression|invocationexpression0|simplememberaccessexpression0|genericname1|typeargumentlist|identifiernamestartupbuildidentifiername1|simplememberaccessexpression|invocationexpression0|simplememberaccessexpression0|genericname1use|startupbuildidentifiername1|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorhosthosting|configidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|identifiername1use|kestrelhosting|configidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1use|configurationhosting|configidentifiername|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1use|content|roothosting|configidentifiername|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|genericname1use|startuphosting|configvariabledeclarator|variabledeclaration|localdeclarationstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratorhosthosting|configvariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameweb|host|builderidentifiername|objectcreationexpression0|simplememberaccessexpression|identifiername1use|kestrelweb|host|builderidentifiername|objectcreationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1use|configurationweb|host|builderidentifiername|objectcreationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1use|content|rootuse|kestrelidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1use|configurationuse|kestrelidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1use|content|rootuse|configurationidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1use|content|rootuse|configurationidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|genericname1use|startupuse|content|rootidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|genericname1|typeargumentlist|identifiernamestartupuse|content|rootidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|genericname1use|startupstartupidentifiername|typeargumentlist|genericnameuse|startupuse|startupgenericname1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorhosthostvariabledeclarator|variabledeclaration|localdeclarationstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1runhostidentifiername0|simplememberaccessexpression|identifiername1runhostvariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_namehostidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namerunidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namehostidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratorhosthostvariabledeclarator|variabledeclaration|localdeclarationstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0host<em>,unknown,unknown,2016-09-05
5561,aspnetcoreWebScrap,1564,rc content seper project tldr serv static file referenc project referenc nuget packag rc fairli trivial rc applic referenc bunch packag project build applic packag project referenc would remain locat thu run applic could access info project packag includ path disk via ilibrarymanag make trival set ifileprovid static file middlewar serv content directli locat exampl rc code set ifileprovid server content referenc packag shorten breviti rc rc world dnx dependencycontext instead access metadata compil assembl afaik give packag inform depend etc utilis project json runtim referenc dependeci project packag ouput copi applic bin directori seemingli though convent static file webroot dir automat copi output directori mean project refer im assum get build process copi static file referenc project applic output dir serv nuget packag refer rather project refer stori differ im guess stuf nuget packag dont content copi output build assembl tri use copytooutput referenc project project json file buildopt seem result file appear particular project bin folder also place main applic output folder refer project overal feel like big regress rc even succeed get project content file copi main applic bin folder build mean stop rebuild applic everi chang static content file js file nice thing serv file origin locat project solut could edit place fli vs refresh page rebuild requir,,unknown,unknown,2016-09-06
5558,aspnetcoreWebScrap,1562,rc visual studio publish write web config web config root web project applic specif set web config get popul publish folder seem entir dynam creat way control,,unknown,unknown,2016-09-06
5560,aspnetcoreWebScrap,1563,modular sass namespac per cshtml would like scss file per cshtml file addit global style exampleclass cshtml file prefix custom attribut name would prefix sass namespac use helper sass compil could also build namespac base file locat mayb checksum examplecould share thought wont tag helper process everi class attribut slow much,,unknown,unknown,2016-09-06
6545,aspnetcoreWebScrap,1708,discuss migrat aspnetcor feed dotnet myget org asp net ef core myget feed move www myget org dotnet myget org automat redirect old feed new feed immedi chang need use nightli feed packag pleas move new feed asap redirect avail least week aspnetvnext aspnetcor dev aspnetreleas aspnetcor releas aspnetmast aspnetcor master aspnetcidev aspnetcor ci dev aspnetcireleas aspnetcor ci releas pleas use discuss,,unknown,discussion,2016-09-08
5671,aspnetcoreWebScrap,1706,unspecifi error except hresult fail creat web applic use net framework give error vs unspecifi error except hresult fail,,unknown,unknown,2016-09-08
5672,aspnetcoreWebScrap,1707,access resourc string extern assembl alway return en us string instead string base thread current cultur titleaccess resourc string extern assembl return en us string instead string base thread current cultur function impactwhen process request resourc string return english even though current thread differ cultur set exampl code alway return hello world even though cultur may fr fr minim repro stepsiv attach zip solut contain asp net core web app mvc consol applic class librari contain share resourc consol applic web app build solut run consol applic verifi iter support cultur print hello world cultur run web app land home page see hello world cultur specifi request browser cultur specifi queri string instead alway see hello world link home page allow user reload page one support languag ad queri string show hello world even though clear current cultur info chang execut thread bonu bug note intellisens work share class librari web app work consol applic im use asp net core visual studio updat window server standard localizationwebapp zip expect resultth web app get correct local resourc string like consol app actual resultth web app alway get english version regardless current thread cultur info,,unknown,unknown,2016-09-08
4737,aspnetcoreWebScrap,1744,wrong symbol one exampl page section titl get resourc http get line product product await respons content readasasyncproduct instead line product product await respons content readasasync product greater sign less sign product,,unknown,unknown,2016-09-09
4736,aspnetcoreWebScrap,1743,name model exist current context tri creat web page bind model either edit cshtml file debug get name model exist current context errorrazor compil fail model access foreach var download model download develop window servic host web listen miss configur app config,,unknown,unknown,2016-09-09
4783,aspnetcoreWebScrap,1812,dotnet build take much time upgrad asp net core preview dotnet build take much time cant find reason,,unknown,unknown,2016-09-11
4784,aspnetcoreWebScrap,1813,msbuild version tool requir import creat csproj add follow mean tool requir import work said go need msbuild tool,<bm>getstringpredefinedtype|typeargumentlist|genericnamei|enumerablestringpredefinedtype|arraytype|arraycreationexpression|arrayinitializerexpression|stringliteralexpressionentitystringpredefinedtype|arraytype|arraycreationexpression|arrayinitializerexpression|stringliteralexpressionentitystringpredefinedtype|typeargumentlist|genericname|methoddeclarationmethod_namestringpredefinedtype|arraytype|arraycreationexpression|returnstatement|block|methoddeclarationmethod_namei|enumerablegenericname|methoddeclarationmethod_nameentitystringliteralexpression|arrayinitializerexpression|stringliteralexpressionentityentitystringliteralexpression|arrayinitializerexpression|arraycreationexpression|returnstatement|block|methoddeclarationmethod_nameentitystringliteralexpression|arrayinitializerexpression|arraycreationexpression|returnstatement|block|methoddeclarationmethod_name<em>,unknown,unknown,2016-09-11
3082,aspnetcoreWebScrap,1873,cookieauthent middlewar rerout request authent failur iisexpress titl use cooki authent middlewar asp net core applic run visual studio rc ii express unauthor request rerout appropri handler function impact bug result actual function issu ye issu applic respond properli finish request pipelin without execut correct code minim repro step smallest simplest set step reproduc issu need provid project demonstr issu instal visual studio rc creat new asp net core mvc project set cooki authent middlewar add author attribut control class set default rout go control class add control cooki authent notauthor action configur cooki auth go action account notauthor run applic blank page shown content check dev tool show request sent header new locat author control action redirect occur expect result request redirect author control action show appropri content page actual result show blank page request sent browser new locat header redirect occur technic detail strang switch run target ii express project directli run kestrel command window code work exactli expect chang code use set cooki authent,,unknown,unknown,2016-09-12
