,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
1566,aspnetcoreWebScrap,458,icompilemodul know build fulli done postsharp need perform job separ process appdomain best option perform point view postsharp use singl appdomain build project current applic save memori appdomain must unload know dnx done build assembl appdomain unload even concept done seem project built demand assembl load,,unknown,unknown,2015-04-15
1568,aspnetcoreWebScrap,460,dnu restor kpm restor doesnt work window bit im instal dnvm kvm tri run exampl helloweb setup onlin document dnu restor command doesnt output anyt tri kpm restor command also fail dnvm list folder dnx runtim dnx clr win beta bin includ command file dnu cmd command doesnt output anyth success fail im use window bit profess edit,,unknown,unknown,2015-04-16
1569,aspnetcoreWebScrap,462,icompilemodul perform custom cleanup dnx exit best way icompilemodul perform custom cleanup action dnx exit use case clean temporari directori contain disk imag assembl requir postsharp current use appdomain unload platform specif,,unknown,unknown,2015-04-17
2483,aspnetcoreWebScrap,464,microsoft aspnet webapi helppag go mvc helloi plan integr helppag get work mvc,,unknown,unknown,2015-04-17
2488,aspnetcoreWebScrap,466,azur web app asp net data protect key run asp net project azur web app see log azur web site environ detect use home asp net dataprotect key key repositori key encrypt rest question say key encrypt rest mean azur web app run multipl instanc key go sync instanc see asp net folder file data protect key ftp azur web app mean deploy asp net would pick automag,,unknown,discussion,2015-04-18
2492,aspnetcoreWebScrap,467,mail smtp api coreclr yet option back januari eilon comment coreclr didnt expo mail capabl dont see system net mail myget take home messag dnx take system net mail dnxcore cant way coerc system net mail coreclr app also mean couldnt someth like add interop cdo correct use tcpclient someth like smtp relay server anyth built ws hook would forward mail relay server could hook instal hmailserv across azur vnet send mail mail server would anoth vm would dead end option consum kind extern mail servic,,unknown,unknown,2015-04-18
2486,aspnetcoreWebScrap,465,asp net worker applic recommend stori deploy worker applic written asp net consid window servic would invok dnx run asp net consol applic sure deploy stori would azur worker role incok dnx run asp net consol applic sure pack deploy would look like,,unknown,discussion,2015-04-18
2499,aspnetcoreWebScrap,469,kpm add addit nuget sourc compani nuget sourc add kpm use well,,unknown,unknown,2015-04-20
2508,aspnetcoreWebScrap,471,ide mac sorri know issu mac new mvc world ide work mac look xamarin studio support new project type yet thank,,unknown,unknown,2015-04-20
2504,aspnetcoreWebScrap,470,true duck typiz duck typiz must work compil time first runtim duck type use dynam iduck,,unknown,unknown,2015-04-20
2513,aspnetcoreWebScrap,473,commun standup pst reschedul guess commun standup cancel today accord go pst one respond tweet post anywh cancel dont care move whatev sit minut tri figur go frustrat wast time,,unknown,unknown,2015-04-21
2512,aspnetcoreWebScrap,472,memori eventhandl leak hii see memori leak aspnet like due eventhandl unsubscrib easi reproducefil new project start asp net preview starter web hit load site iisexpress start refresh home page see memori increa hit memori except took littl bit time analyz memori dump use windbg seem far mani object type ec system thread overlap system thread task taskcompletionsourc system int mscorlib ecdf system net safenativeoverlap system collect gener list system arrayseg system byte mscorlib mscorlib system object system byte eac fe system eventhandl system net socket socketasynceventarg system fe system thread iocompletioncallback system thread contextcallback ecf system net wsabuff fd system thread task task system int mscorlib system arrayseg system byte mscorlib aab system thread overlappeddata ecec system runtim remot messag logicalcallcontext ea system thread executioncontext system collect hashtabl system collect hashtabl bucket ed bc system net socket socketasynceventargsmi gutfeel say relat eventhandl system net socket socketasynceventarg unsubscrib like relat async task complet gcroot instanc point async pin handl havent taken time investig much gcroot bb handlet dd async pin handl system thread overlappeddata system thread iocompletioncallback system net socket socketasynceventarg bb system eventhandl system net socket socketasynceventarg system cant reproduc would like memori dump let know figur way get gb size,,unknown,unknown,2015-04-21
2522,aspnetcoreWebScrap,475,timelin offici support packag sign hi teamwhat anticip relea timelin nugget packag signatur featur support work still progress,,unknown,unknown,2015-04-22
3434,aspnetcoreWebScrap,476,report problem webdeploy vnext project name project name dll file webdeploy frequent choke tri replac file publish state error file use ii worker process lock must stop applic get process relea file allow deploy,,unknown,unknown,2015-04-22
2518,aspnetcoreWebScrap,474,path handl config file chang work back path config file startup csi think referenc path way stop work point hard code path im publish server go back forth two hard code path isnt go cool proper way set path work local server,,unknown,unknown,2015-04-22
3440,aspnetcoreWebScrap,477,sqlmetadata support asp net tri use sqlmetadata asp net get error support asp net core type initi microsoft sqlserver server sqlmetadata threw except type udt support platform issu fix read info,,unknown,unknown,2015-04-23
3452,aspnetcoreWebScrap,482,get error nameresolutionfailur im tri build docker imag mvc project howev build kpm restor command failsim clear nameresolutionfailur dn problem indic packag wasnt found name gener issu help troubleshoot,<bm>on|model|creatingvoidpredefinedtype|methoddeclaration|parameterlist|parameter|identifiernamemodel|buildervoidpredefinedtype|methoddeclaration|parameterlist|parameterbuildervoidpredefinedtype|methoddeclarationmethod_namemodel|builderidentifiername|parameterbuildermodel|builderidentifiername|parameter|parameterlist|methoddeclarationmethod_namebuilderidentifiername0|simplememberaccessexpression|genericname1|typeargumentlist|identifiernamepartnerbuilderparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|genericname1entitybuilderidentifiername0|simplememberaccessexpression|genericname1entitybuilderidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterebuilderparameter|parameterlist|methoddeclarationmethod_namebuilderidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namepartneridentifiername|typeargumentlist|genericnameentitypartneridentifiername|typeargumentlist|genericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameentitygenericname1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametereentitygenericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameeidentifiername0|simplememberaccessexpression|identifiername1propertyeidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterceidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0ceidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedeidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1metadataeidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|servereparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|simplememberaccessexpression0|identifiername1columneidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columneparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|stringliteralexpression1last|modified|dtmeparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namepropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametercpropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0cpropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedpropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1metadatapropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|serverpropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columncparameter|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedcidentifiername0|simplememberaccessexpression|identifiername1last|modifiedcparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatacidentifiername0|simplememberaccessexpression|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatacparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|serverlast|modifiedidentifiername1|simplememberaccessexpression|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatametadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|servermetadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columnmetadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmsql|serveridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columnsql|serveridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmcolumnidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmbuilderidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclaration|parameterlist|parameterbuilderbuilderparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0buildercidentifiername0|simplememberaccessexpression|simplelambdaexpression|parameterccparameter|simplelambdaexpression|simplememberaccessexpression|identifiername0c<em>,unknown,unknown,2015-04-24
3446,aspnetcoreWebScrap,481,reli thread currentpricip asp net case want reli thread currentprincip autofac tenant identif ideal reli thread currentprincip asp net,,unknown,unknown,2015-04-24
4301,aspnetcoreWebScrap,484,bundleexclud work tri exclud file deploy deploy asp app azur build ctp folder call dev insid wwwroot project json ad howev seem anyth publish see command kpm bundl run run command alway copi everyth wwwroot output folder ignor bundleexclud set complet use kre clr win beta kpm version beta correct way use bundleexclud,,unknown,unknown,2015-04-25
4306,aspnetcoreWebScrap,485,dnvm upgrad work os yosemit execut dnvm upgrad get followingsh dnvm upgradedetermin latest versionerror could find latest version feed debug extra inform dnx activ feed dnvm runtim packag name dnx platform monoloc url dnx activ feed getupd packageid dnvm runtim packag name platform version includeprerelea true includeallv falseth follow url give follow result,,unknown,unknown,2015-04-25
3457,aspnetcoreWebScrap,483,vs ctp resolv refer upgrad dnvm project use work well kre aspnet aspcor framework move dnvm new framework name dnx dnxcore visual studio abl resolv refer relat asp net imag start websit dnx web command sourc file fill error even provid sampl error,,unknown,unknown,2015-04-25
4311,aspnetcoreWebScrap,486,emb resourc hii way specifi emb resourc vnext class librari thanksdusan,,unknown,unknown,2015-04-26
4326,aspnetcoreWebScrap,488,consid clean stale branch current lot stale branch aspnet project clutter list github page list git branch would great merg close forgotten one would vanish,,unknown,unknown,2015-04-27
4320,aspnetcoreWebScrap,487,troubl read stream httpcontext respon bodi actionfilterattribut might issu like noob babi statu mvc post definit issu im set actionfilterattribut onactionexecut post process content write httpcontext respon bodi streamwrit work fine im tri get content work write attempt use httpcontext respon bodi constantli give stream readabl read respon bodi fact cant read stream issu work fine shoot text output view actionresult filter annot,,unknown,question,2015-04-27
4334,aspnetcoreWebScrap,490,brew tap aspnet dnvm fail osx yosemiteh output,,unknown,unknown,2015-04-28
5139,aspnetcoreWebScrap,493,authent error attempt instal via brew mac osx authent error instal via home brew mac os yosemit function impactcannot instal via home brew minim repro stepsi homebrew follow setup instruct technic detailsif brow repo clone get privat note fa turn github com account,,unknown,unknown,2015-04-28
4338,aspnetcoreWebScrap,491,staticfilemiddlewar selfhost enabl ii simpl via web configlook middlewar exampl support staticfil server host angular exampl kestrel web self host,,unknown,unknown,2015-04-28
5151,aspnetcoreWebScrap,495,common dnvm upgrad except remov item dnx runtim temp rel directori empti platform win dnvm beta except fairli common command proce normal add path compil nativ imag updat alia,,unknown,unknown,2015-04-28
5147,aspnetcoreWebScrap,494,common dnu restor issu unabl locat project name dll commonli get except report project name dll file found must delet content bin folder get dnu restor work properli end output show except,,unknown,unknown,2015-04-28
5157,aspnetcoreWebScrap,498,system io endofstreamexcept build latest dnvm mono run system io endofstreamexcept build latest sampl consoleapp use latest dnvm recent relea mono,<bm>on|model|creatingvoidpredefinedtype|methoddeclaration|parameterlist|parameter|identifiernamemodel|buildervoidpredefinedtype|methoddeclaration|parameterlist|parameterbuildervoidpredefinedtype|methoddeclarationmethod_namemodel|builderidentifiername|parameterbuildermodel|builderidentifiername|parameter|parameterlist|methoddeclarationmethod_namebuilderidentifiername0|simplememberaccessexpression|genericname1|typeargumentlist|identifiernamepartnerbuilderparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|genericname1entitybuilderidentifiername0|simplememberaccessexpression|genericname1entitybuilderidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterebuilderparameter|parameterlist|methoddeclarationmethod_namebuilderidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namepartneridentifiername|typeargumentlist|genericnameentitypartneridentifiername|typeargumentlist|genericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameentitygenericname1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametereentitygenericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameeidentifiername0|simplememberaccessexpression|identifiername1propertyeidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterceidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0ceidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedeidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1metadataeidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|servereparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|simplememberaccessexpression0|identifiername1columneidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columneparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|stringliteralexpression1last|modified|dtmeparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namepropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametercpropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0cpropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedpropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1metadatapropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|serverpropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columncparameter|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedcidentifiername0|simplememberaccessexpression|identifiername1last|modifiedcparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatacidentifiername0|simplememberaccessexpression|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatacparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|serverlast|modifiedidentifiername1|simplememberaccessexpression|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatametadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|servermetadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columnmetadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmsql|serveridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columnsql|serveridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmcolumnidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmbuilderidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclaration|parameterlist|parameterbuilderbuilderparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0buildercidentifiername0|simplememberaccessexpression|simplelambdaexpression|parameterccparameter|simplelambdaexpression|simplememberaccessexpression|identifiername0c<em>,unknown,unknown,2015-04-29
6109,aspnetcoreWebScrap,508,brand new asp net project intern server error creat new project os yo aspnet asp net web applic ran dnvm upgrad dnu restor ran dnx kestrel command respond start project run port port also im get intern server erroran unhandl except occur process request,,unknown,unknown,2015-04-29
5153,aspnetcoreWebScrap,496,mvc beta get namespac error mvc ok upgrad beta reason get namespac error microsoft aspnet mvc thought,,unknown,unknown,2015-04-29
6083,aspnetcoreWebScrap,503,curl follow redirect add xml curl url dev null,,unknown,unknown,2015-04-29
5168,aspnetcoreWebScrap,499,osx instal guid miss import step sourc sh file brew instal dnvm place shell script need sourc use zsh script entir silent run actual open dnvm sh realiz bag function need sourc solut updat readm note script output someth run rather sourc,,unknown,unknown,2015-04-29
6110,aspnetcoreWebScrap,509,instal dnvm window fail usernam contain special charact home pc use user account mine dnvm instal fail,,unknown,unknown,2015-04-29
6090,aspnetcoreWebScrap,504,consol applic templat build os use yo aspnet select consol applic ran dnu restor success dnx run work fine dnu build give error expect,<bm>on|model|creatingvoidpredefinedtype|methoddeclaration|parameterlist|parameter|identifiernamemodel|buildervoidpredefinedtype|methoddeclaration|parameterlist|parameterbuildervoidpredefinedtype|methoddeclarationmethod_namemodel|builderidentifiername|parameterbuildermodel|builderidentifiername|parameter|parameterlist|methoddeclarationmethod_namebuilderidentifiername0|simplememberaccessexpression|genericname1|typeargumentlist|identifiernamepartnerbuilderparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|genericname1entitybuilderidentifiername0|simplememberaccessexpression|genericname1entitybuilderidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterebuilderparameter|parameterlist|methoddeclarationmethod_namebuilderidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namepartneridentifiername|typeargumentlist|genericnameentitypartneridentifiername|typeargumentlist|genericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameentitygenericname1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametereentitygenericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameeidentifiername0|simplememberaccessexpression|identifiername1propertyeidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterceidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0ceidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedeidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1metadataeidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|servereparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|simplememberaccessexpression0|identifiername1columneidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columneparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|stringliteralexpression1last|modified|dtmeparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namepropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametercpropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0cpropertyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedpropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1metadatapropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|serverpropertyidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columncparameter|simplelambdaexpression|simplememberaccessexpression|identifiername1last|modifiedcidentifiername0|simplememberaccessexpression|identifiername1last|modifiedcparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatacidentifiername0|simplememberaccessexpression|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatacparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|serverlast|modifiedidentifiername1|simplememberaccessexpression|simplelambdaexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1metadatametadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1sql|servermetadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columnmetadataidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmsql|serveridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1columnsql|serveridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmcolumnidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1last|modified|dtmbuilderidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclaration|parameterlist|parameterbuilderbuilderparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0buildercidentifiername0|simplememberaccessexpression|simplelambdaexpression|parameterccparameter|simplelambdaexpression|simplememberaccessexpression|identifiername0c<em>,unknown,unknown,2015-04-29
6077,aspnetcoreWebScrap,502,dnvm upgrad fail tri run dnvm upgrad fail like sohowev run unstabl feed seem work although im complet differ issu kestrel known issu,,unknown,unknown,2015-04-29
5154,aspnetcoreWebScrap,497,sampl hellwmvc helloweb cant execut imag codednvm upgrad codednvm alreadi execut imag codek web code work imag,,unknown,question,2015-04-29
5180,aspnetcoreWebScrap,501,visual studio code uncompat framework dnx dnxcore might way soon sinc relea coupl hour ago new visual studio code readi support new framework name far im get project imag,,unknown,unknown,2015-04-29
5178,aspnetcoreWebScrap,500,instal dvnm mac os without homebrew possibl instal dvnm mac os without homebrew ask sinc run macport mac instead homebrew homebrew simpli doesnt packag need unabl safe instal homebrew actual instal dvnm instal homebrew alongsid macport cau sort major issu id like avoid,,unknown,unknown,2015-04-29
6991,aspnetcoreWebScrap,521,vs rc except delet approot publish file system intermitt vs publish file system delet exist file prior publish check publish set manual delet approot folder requir publish except crop intermitt doesnt throw time,,unknown,unknown,2015-04-30
6123,aspnetcoreWebScrap,515,could load ilibraryexport run hellomvc sampl hiiv instal dnvm mac use homebrew tri run hellomvc sampl use dnu kestrel receiv follow error tri load unhandl except occur process request typeloadexcept could load type microsoft framework runtim compil ilibraryexport assembl microsoft framework runtim interfac version cultur neutral publickeytoken null system lazi system collect gener list microsoft codeanalysi metadataref createvalu filenam unknown line note run sampl vnext instead dnx dont know attempt replac thing new stuff broke someth sampl run fine thank help,,unknown,unknown,2015-04-30
6122,aspnetcoreWebScrap,514,error sha mismatch brew instal dnvm mac osx yosemit hi therei tap brew updat brew instal dnvmand get instal dnvm depend mono download download patchingpatch file data config download error sha mismatchexpect ad cf actual ea bc archiv librari cach homebrew mono monolit tar gzto retri incomplet download remov file im tri instal abl test visual studio code ide node js debug featur thank advanc,,unknown,unknown,2015-04-30
6121,aspnetcoreWebScrap,513,kmp restor fail linux vm hii problem start empti mvc vnext project linux vm docker instal step tutori run sampl docker finish got sampl run right difficult time build imag new mvc project alter project json chang ad commandsand get tri run docker build name app ubuntuapp versaweb src versaweb docker build versa web send build context docker daemon mb send build context docker daemon step microsoft aspnet step copi app remov intermedi contain step workdir app run ab ae remov intermedi contain ab step run kpm restor run restor packag app project json get get get get get get get get get get get get get get get warn findpackagesbyid entityframework sqlserver error nameresolutionfailur get warn findpackagesbyid entityframework sqlserver error nameresolutionfailur get error findpackagesbyid entityframework sqlserver error nameresolutionfailur system net webexcept error nameresolutionfailur system net httpwebrequest endgetrespon iasyncresult asyncresult filenam unknown system thread task taskfactori system net webrespon innerinvok system thread task taskcompletionsourc tc system func endmethod iasyncresult filenam unknown end stack trace previou locat except thrown system runtim exceptionserv exceptiondispatchinfo throw filenam unknown system runtim compilerserv configuredtaskawait configuredtaskawait system net webrespon getresult filenam unknown system net http httpclienthandl sendasyncc async movenext filenam unknown info command kpm restor return non zero code,,unknown,unknown,2015-04-30
6114,aspnetcoreWebScrap,510,razor view error help error,,unknown,unknown,2015-04-30
7011,aspnetcoreWebScrap,524,vs rc debug ii express vs assum need differ runtim attempt debug vs rc ii express core clr activ runtim ide choke assum limit vs error messag activ runtim dnx coreclr win beta ive previou learn vs requir instal clr make vs app properti panel load properli mean need load clr everi time upgrad coreclr runtim look like ill instal keep updat coreclr user experi rapidli declin keep runtim project use date runtim go need perhap would best switch dnvm upgrad someth like would get four one shot activ runtim set match current runtim flavor coreclr clr depend current activ vs probabl go need command line dnvm call get implement,,unknown,unknown,2015-04-30
6986,aspnetcoreWebScrap,518,dnx kestrel crash osx beta beta dnvm version beta dnu version beta project unmodifi webappl gener scaffold error run dnx kestrel,,unknown,unknown,2015-04-30
6120,aspnetcoreWebScrap,512,vs rc bug net project bad report issu vss help custom feedback option option submit bug im mere ask ive done anyth wrong side cau problem open one exist vnext project work bracket immedi hit except messag xxx clr xxx xxx instal core app core runtim dnx folder build project find core activ runtim app compil fine version info correct search beta clr immedi except open core clr project next right click project name properti get except load applic debug panel properti vnext app fail load suppo load,,unknown,unknown,2015-04-30
