,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
6793,aspnetcoreWebScrap,23198,blazor statenotchang refresh view trigger observ pattern describ bug want chang data compon anoth compon use kind observ pattern compon implement interfac subscrib notif broker compon use broker notifi chang compon chang done call statehaschang done view refresh thing event work reproduc repo share mainlayout compon page counter compon trigger chang technic detail includ output dotnet info ide vs vs code vs mac your run version vs,,unknown,heavy_check_mark resolution answered| status resolved| area-blazor,2020-06-21
6800,aspnetcoreWebScrap,23207,spaproxi websocket protocol forward describ bug use spaproxi proxi websocket request server use sec websocket protocol header case snowpack connect server fail ws fail websocket client request request protocol server accept esm hmr protocol reason sec websocket protocol header get copi via client option setrequesthead case respons contain sec websocket protocol header implement websockethandl check whether protocol set use client option addsubprotocol obvious wasnt case reproduc mvc core app snowpack app listen port necessari could creat sampl repo except catch except spaproxyl websocket client request request protocol server accept esm hmr protocol fix technic detail detail summarydotnet info summari net core sdk gem global json version preview commit laufzeitumgebung os name window os version os platform window rid win base path program file dotnet sdk preview host use support version preview commit ae fe net sdk instal program file dotnet sdk program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk net runtim instal microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app instal addit net runtim sdk detail,<bm>configurevoidpredefinedtype|methoddeclaration|parameterlist|parameter|identifiernamei|application|buildervoidpredefinedtype|methoddeclaration|parameterlist|parameterappvoidpredefinedtype|methoddeclarationmethod_namei|application|builderidentifiername|parameterappi|application|builderidentifiername|parameter|parameterlist|methoddeclarationmethod_nameappparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1use|spaappidentifiername0|simplememberaccessexpression|identifiername1use|spaappidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterspaappparameter|parameterlist|methoddeclarationmethod_nameappidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameuse|spaidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterspause|spaidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namespaparameter|simplelambdaexpression|invocationexpression|simplememberaccessexpression0|identifiername1use|proxy|to|spa|development|serverspaidentifiername0|simplememberaccessexpression|identifiername1use|proxy|to|spa|development|serverspaparameter|simplelambdaexpression|invocationexpression|argumentlist1|argument0|stringliteralexpressionhttplocalhostspaidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionhttplocalhostspaparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameuse|proxy|to|spa|development|serveridentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionhttplocalhostappidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclaration|parameterlist|parameterappappparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0appspaidentifiername0|simplememberaccessexpression0|invocationexpression|simplelambdaexpression|parameterspaspaparameter|simplelambdaexpression|invocationexpression|simplememberaccessexpression0|identifiername0spa<em>,unknown,area-mvc| feature-spa,2020-06-21
6797,aspnetcoreWebScrap,23202,microsoft aspnetcor authent jwtbearer nighlti cant instal net project describ bug possibl instal nightli version microsoft aspnetcor authent jwtbearer within net project stabl version could instal without problem reproduc tri instal updat jwtbearer nightli version project set except packag microsoft aspnetcor authent jwtbearer preview compat netcoreapp netcoreappvers packag microsoft aspnetcor authent jwtbearer preview support net netframeworkvers technic detail asp net core version nightli includ output dotnet info version preview ide rider,,dougbu,area-security| question,2020-06-21
5931,aspnetcoreWebScrap,23195,string constant page direct add anoth request featur accord respons howev becom common featur request well certainli consid hope that ok,,unknown,area-blazor,2020-06-21
6794,aspnetcoreWebScrap,23199,blazor form valid multipl nest object inform issu manag polici found pleas keep mind github issu tracker intend gener support forum report non secur bug featur request believ issu affect secur platform pleas creat issu instead email issu detail secur microsoft com report may elig bug bounti report email type question consid use stackoverflow describ bug project complex form form contain list object list object contain anoth list object name multiplesingletextinputform singletextinputform nestedtextinputform order base object hierarchi thing encount misposit valid messag nestedtextinputform object imag problem detail summarymisposit valid messag summari imag detail text must empti error messag actual need display text input field tab somehow show first found invalid input field base experi tab error messag show detail summaryoth tab dont show valid messag summari imag detail note fulfil valid rule first tab error messag move second tab along valid messag text input field tab detail summarybas case first tab problem summari imag detail im also use accelist fluentvalid blazor packag blazor form valid compat fluentvalid also contact accelist fluentvalid blazor creator packag problem think also check sourc code reproduc code point us minimalist repro project host github repo repro project creat new asp net core project use templat choic appli minimum requir code result issu your observ close issu repro project share us complex cant investig custom project dont point us pleas abl repro behavior your report work minim repositori gitlab github repo fork gitlab repo except includ except get face issu technic detail asp net core includ output dotnet info ide visual studio commun,,unknown,area-blazor| investigate,2020-06-21
6798,aspnetcoreWebScrap,23205,remot model valid apicontrol apicontrol work valid model use remot attribut combin apicontrol,<bm>verify|domaini|action|resultidentifiername|methoddeclaration|parameterlist|parameter|predefinedtypestringi|action|resultidentifiername|methoddeclaration|parameterlist|parameterdomaini|action|resultidentifiername|methoddeclarationmethod_namestringpredefinedtype|parameterdomainstringpredefinedtype|parameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|identifiername0bad|requeststringpredefinedtype|parameter|parameterlist|methoddeclarationmethod_namedomainparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|identifiername0bad|requestdomainparameter|parameterlist|methoddeclarationmethod_namebad|requestidentifiername0|invocationexpression|returnstatement|block|methoddeclarationmethod_name<em>,unknown,needs author feedback| area-mvc,2020-06-21
6799,aspnetcoreWebScrap,23206,bad respons plaintext mono llvm aot scenario return error scenario environ last run error plaintext mono llvm aot linux cloud kestrelsocket log,,unknown,perf| area-perf| perf-bad-response,2020-06-21
6817,aspnetcoreWebScrap,23244,azur app servic blazor webassembl app asp net core host authent http error ancm process start failur deploy blazor webassembl app asp net core host authent enabl azur app servic get error http error ancm process start failur reproduc use built templat creat blazor webassembl app asp net core host authent option enabl chang ident databas connect string databas access azur app servic applic begin deploy deploy app get http error ancm process start failur consol output err info ran local within visual studio everyth work fine deploy app without author enabl everyth work fine use standard visual studio preview target framework net core issu relat error http error ancm process start failur suspect differ issu previou one help greatli appreci,,unknown,heavy_check_mark resolution answered| status resolved| area-blazor| blazor-wasm| question,2020-06-22
6812,aspnetcoreWebScrap,23231,blazor wasm server prerend unabl resolv httpclient describ bug would like prerend blazor wasm via server prerend inject mainlayout httpclient regist server side httpclient howev get except reproduc let mainlayout inject httpclient case mainlayout inject apiauthenticationstateprovid inject httpclient creat host cshtml fallback host servic registr except except unabl resolv servic type system net http httpclient attempt activ apiauthenticationstateprovid technic detail asp net core version awesom would could render server side mainlayout replac webassembl version main purpos server proper seo googl,,unknown,heavy_check_mark resolution answered| status resolved| area-blazor| blazor-wasm| question,2020-06-22
6810,aspnetcoreWebScrap,23226,add cti vendor test block item exclud featur wasnt avail vs preview yet,,tanayparikh,done| area-razor.tooling| cost xs| task,2020-06-22
6813,aspnetcoreWebScrap,23235,hover broken latest vsmaster anoth team languag servic see broken file know verifi still work,,ntaylormullen,done| external| area-razor.tooling| blocked| bug| feature-razor.vs,2020-06-22
6816,aspnetcoreWebScrap,23242,auto complet taghelp element item space result lsp experi type cou get counter select hit space complet tag see thing explod,,ntaylormullen,done| area-razor.tooling| bug| cost s| feature-razor.vs,2020-06-22
6806,aspnetcoreWebScrap,23214,featur blazor resx localis intellisens typegener like winform hello dear commun supris find request mayb overse roadmap point mayb implement find also yet shure difficulti implement woul like use navmenuresourc mystr instead somebodi tri alreadi would nice would work box also pretti old blazor standard septemb mayb state art javascript nice throwback would nice dictionari serialis thank,,unknown,heavy_check_mark resolution answered| status resolved| area-blazor,2020-06-22
6802,aspnetcoreWebScrap,23209,rout templat control level caus request match multipl endpoint anact anactionasync given control describ bug rout templat rout control action rout api control action defin control two action name convent anytnameofact anytnameofact async ie get getasync framework throw request match multipl endpoint error reproduc creat new api project use default templat chang rout templat control rout control rout control action run applic curl localhost port weatherforecast get give http curl localhost port weatherforecast getasync give http correct dont getasync action yet add new action httpget public iactionresult getasync httpget public ienumer weatherforecast get alreadi place run applic curl localhost port weatherforecast get notic microsoft aspnetcor rout match ambiguousmatchexcept request match multipl endpoint error workaround remov action rout templat control defin rout templat action eg ide vs vs code vs mac your run version visual studio,,unknown,heavy_check_mark resolution answered| status resolved| area-mvc| feature-routing| question,2020-06-22
6805,aspnetcoreWebScrap,23213,scaffold ident lowercasequerystr work togeth describ bug asp net core web applic local authent use regist cshtml cs forgotpassword cshtml cs gener code mix case ident databas querystr set lowercas startup cs gener code lowercas mean link paramet email lowercas lowercas code valid valu ident databas fail confirm email address user emailconfirm set true databas use abl login ever reproduc startup cs precondit need confirm email address new user reproduc regist new user send email valid link click email link new user email adderss confirm except includ except get face issu technic detail asp net core version includ output dotnet info dotnet info net sdk reflect global json version preview commit runtim environ os name window os version os platform window rid win base path program file dotnet sdk preview host use support version preview commit ae fe net sdk instal preview program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk net runtim instal microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app ide vs vs code vs mac your run version visual studio preview preview,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringpredefinedtype|arraytype|parameterargsstringpredefinedtype|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0servicesargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|genericname1configureargsparameter|parameterlist|methoddeclarationmethod_nameservicesidentifiername0|simplememberaccessexpression|genericname1|typeargumentlist|identifiernameroute|optionsservicesidentifiername0|simplememberaccessexpression|genericname1configureservicesidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameteroptionsservicesidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameroute|optionsidentifiername|typeargumentlist|genericnameconfigureroute|optionsidentifiername|typeargumentlist|genericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameconfiguregenericname1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameteroptionsconfiguregenericname1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameoptionsparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|simplememberaccessexpression0|identifiername1lowercase|urlsoptionsidentifiername0|simplememberaccessexpression|identifiername1lowercase|urlsoptionsidentifiername0|simplememberaccessexpression|identifiername1lowercase|query|stringsoptionsidentifiername0|simplememberaccessexpression|identifiername1append|trailing|slashoptionsparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameoptionsidentifiername0|simplememberaccessexpression0|simpleassignmentexpression|expressionstatement|block|simplelambdaexpression|parameteroptionsoptionsparameter|simplelambdaexpression|block|expressionstatement|simpleassignmentexpression|simplememberaccessexpression0|identifiername0options<em>,unknown,area-identity,2020-06-22
6803,aspnetcoreWebScrap,23210,blazor webassembl debug assembl contain specif type code tri debug blazor webassembl app refer share project name test share ive tri set breakpoint project code noth help breakpoint arent hit im tri set breakpoint outsid call code step test share sourc seem go step step underli code hit step forward multipl time proce debug next line number hit chang reduc increas number line underli method code display debugg window investig figur make debugg work throw away code test share leav one simpl test static method base fact guess specif type code caus whole contain librari invalid debug idea code type might environ use visual studio enterpris net standard target platform blazor app share librari net core target platform host web app serv webassembl app packag microsoft compon webassembl dotnet info net core sdk reflect global json version commit feb runtim environ os name window os version os platform window rid win base path program file dotnet sdk host use support version commit cd net core sdk instal program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk net core runtim instal microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app,,unknown,heavy_check_mark resolution duplicate| status resolved| area-blazor| blazor-wasm,2020-06-22
6804,aspnetcoreWebScrap,23212,stringlength dataannot work correctli textarea maxlength model view textarea asp textarea textarea sql error string binari data would truncat problem enter one new line textarea doesnt give error front side error occur sql side,,unknown,area-mvc,2020-06-22
6809,aspnetcoreWebScrap,23219,webrtc signalr blazor webrtc compon avail blazor sampl got angular ref,,unknown,area-blazor| blazor-wasm,2020-06-22
6811,aspnetcoreWebScrap,23228,usewindowsservic produc singl file configur file load window serviceprofil user appdata local temp net creat window servic self host asp net core everyth work fine tri publish applic merg assembl singl exe produc singl file visual studio suddenli configur json file search folder follow window serviceprofil localservic appdata local temp net netcoreapp cgjpl nf localservic window servic ident netcoreapp servic name provid except thrown config file found contain net core version,,unknown,area-servers,2020-06-22
6808,aspnetcoreWebScrap,23217,reat way disabl request id header distribut hostingapplicationdiagnost onactivityimport onactivityexport cant creat new root id desir alreadi instal previous easi way ignor request id header distribut,,unknown,heavy_check_mark resolution duplicate| status resolved| area-servers,2020-06-22
